Tsallis-q,EpRewMean,EpThisIter,explained_variance_tdlam_before,meankl,surrgain,EpisodesSoFar,TimestepsSoFar,optimgain,entropy,EpLenMean,entloss,TimeElapsed
1.0,2084.618837375,3,0.9488888084888458,0.013632406,0.04907449,3360,825344,0.04907449,7.17736,606.625,0.0,758.2961647510529
1.0,1999.796049125,5,0.9677210599184036,0.014205195,0.025735578,3365,827392,0.025735578,7.171746,578.55,0.0,760.3997759819031
1.0,1903.80273635,5,0.9677127748727798,0.014667133,0.030707438,3370,829440,0.030707438,7.1683264,551.9,0.0,762.3336486816406
1.0,1790.5535694999999,7,0.959026399999857,0.009127491,0.01697966,3377,831488,0.01697966,7.165373,520.45,0.0,764.5158197879791
1.0,1755.689054825,3,0.8372966945171356,0.012470452,0.020149734,3380,833536,0.020149734,7.1669917,511.425,0.0,766.2564222812653
1.0,1760.2650305000002,3,0.9214633256196976,0.01186879,0.030546304,3383,835584,0.030546304,7.1666284,514.75,0.0,767.9943840503693
1.0,1835.1199689,3,0.8527453392744064,0.015412135,0.022988522,3386,837632,0.022988522,7.1610446,534.05,0.0,770.5585994720459
1.0,1649.020306575,5,0.9274357035756111,0.014865264,0.03219766,3391,839680,0.03219766,7.156495,484.675,0.0,772.7447457313538
1.0,1609.4557608999999,5,0.978516211733222,0.00705905,0.018249724,3396,841728,0.018249724,7.154758,482.325,0.0,774.6627719402313
1.0,1632.3286913499999,2,0.8915030285716057,0.011767235,0.029040905,3398,843776,0.029040905,7.161019,493.425,0.0,776.5366806983948
1.0,1630.252334575,4,0.9538554958999157,0.010361135,0.024842642,3402,845824,0.024842642,7.167732,491.6,0.0,778.3619482517242
1.0,1597.978022,4,0.9539361037313938,0.009512656,0.025962973,3406,847872,0.025962973,7.1673245,483.9,0.0,780.2820544242859
1.0,1714.3921423749998,4,0.9316793382167816,0.009282909,0.020697743,3410,849920,0.020697743,7.162388,516.25,0.0,782.3096373081207
1.0,1745.828813875,5,0.9610329158604145,0.012187827,0.03177821,3415,851968,0.03177821,7.156162,523.5,0.0,784.2345886230469
1.0,1690.668545425,5,0.9729820173233747,0.021974467,0.028767303,3420,854016,0.028767303,7.1502943,507.55,0.0,786.0998175144196
1.0,1672.325270875,3,0.9347688555717468,0.00958192,0.022368819,3423,856064,0.022368819,7.145271,503.55,0.0,787.996898651123
1.0,1659.7420714499997,5,0.8845285773277283,0.011808384,0.035189055,3428,858112,0.035189055,7.1414723,495.9,0.0,789.9512987136841
1.0,1704.1539200500004,3,0.9539426229894161,0.011143022,0.018667987,3431,860160,0.018667987,7.137302,506.0,0.0,791.9177687168121
1.0,1792.957490675,3,0.9270778819918633,0.008509647,0.017279673,3434,862208,0.017279673,7.1366305,524.375,0.0,793.7173759937286
1.0,1826.1828091249997,3,0.9733477495610714,0.01725933,0.027813653,3437,864256,0.027813653,7.1392817,535.45,0.0,795.5479497909546
1.0,1804.1498076249998,4,0.8495735079050064,0.014636045,0.014243063,3441,866304,0.014243063,7.139046,527.975,0.0,797.4103462696075
1.0,1775.0422809750003,3,0.971732622012496,0.008402903,0.020605203,3444,868352,0.020605203,7.1353736,523.325,0.0,799.2505240440369
1.0,1876.62052085,4,0.8152375370264053,0.017838769,0.028677667,3448,870400,0.028677667,7.130215,547.225,0.0,801.2040979862213
1.0,1837.2688613999999,5,0.9526383988559246,0.008986124,0.022594795,3453,872448,0.022594795,7.1202416,533.975,0.0,803.0992772579193
1.0,1889.4494681999997,4,0.9389670975506306,0.010027172,0.022169523,3457,874496,0.022169523,7.1127653,545.45,0.0,804.9509494304657
1.0,1858.4978056,5,0.9688832219690084,0.014231237,0.0211512,3462,876544,0.0211512,7.114406,537.825,0.0,806.8684215545654
1.0,1810.4368420500002,4,0.9499737806618214,0.007945583,0.018409155,3466,878592,0.018409155,7.116243,523.725,0.0,808.9012658596039
1.0,1856.3905171500003,4,0.9124568179249763,0.010224119,0.022984758,3470,880640,0.022984758,7.1148767,538.5,0.0,811.1187648773193
1.0,1755.773191825,4,0.9461035914719105,0.010840807,0.020333363,3474,882688,0.020333363,7.117894,510.45,0.0,813.0121788978577
1.0,1813.324635925,3,0.914572574198246,0.01011679,0.022113074,3477,884736,0.022113074,7.1206317,519.55,0.0,814.7379965782166
1.0,1780.36883325,4,0.9455570802092552,0.01603006,0.022266828,3481,886784,0.022266828,7.1153307,509.625,0.0,816.4338607788086
1.0,1825.4005791249997,3,0.95071005448699,0.011036568,0.024439786,3484,888832,0.024439786,7.1063223,519.625,0.0,818.1735713481903
1.0,1795.2951519499998,3,0.8656857907772064,0.012438335,0.023494368,3487,890880,0.023494368,7.1011004,512.975,0.0,819.8857569694519
1.0,1851.57823975,2,0.5829080641269684,0.010027677,0.021884013,3489,892928,0.021884013,7.094455,531.075,0.0,821.6083807945251
1.0,1982.2632790249997,4,0.8766193315386772,0.0134634655,0.021870302,3493,894976,0.021870302,7.0882483,564.8,0.0,823.3354194164276
1.0,1968.5825633749998,3,0.9405994676053524,0.012755468,0.032389015,3496,897024,0.032389015,7.083522,562.95,0.0,825.0419640541077
1.0,2094.879378475,2,0.6192941069602966,0.013833316,0.018148467,3498,899072,0.018148467,7.0806813,594.55,0.0,826.7629086971283
1.0,2208.395425475,3,0.7016923725605011,0.0101116635,0.014739533,3501,901120,0.014739533,7.0791006,624.325,0.0,828.4709284305573
1.0,2209.3872433000006,4,0.9364699348807335,0.0113857165,0.019629385,3505,903168,0.019629385,7.0810633,623.15,0.0,830.1846089363098
1.0,2280.1912544750003,3,0.8258850872516632,0.008207517,0.015023953,3508,905216,0.015023953,7.081087,641.05,0.0,831.9123468399048
1.0,2302.0180698,4,0.884718157351017,0.009894435,0.015014734,3512,907264,0.015014734,7.0792513,647.275,0.0,833.610538482666
1.0,2334.4040910249996,2,0.9431246481835842,0.010864026,0.022726525,3514,909312,0.022726525,7.0750394,652.875,0.0,835.3147072792053
1.0,2364.68491795,4,0.9041929394006729,0.010652223,0.016522374,3518,911360,0.016522374,7.066282,662.0,0.0,837.0273916721344
1.0,2353.8085242500006,3,0.9578541181981564,0.015104536,0.02589009,3521,913408,0.02589009,7.0566335,656.75,0.0,838.7412929534912
1.0,2272.570370775,5,0.956461239606142,0.009048172,0.019633118,3526,915456,0.019633118,7.047364,631.4,0.0,840.4676814079285
1.0,2155.0611379250004,4,0.9535656049847603,0.009199802,0.022724781,3530,917504,0.022724781,7.044065,593.65,0.0,842.1689865589142
1.0,2217.453210425,3,0.8427273631095886,0.010482209,0.017854005,3533,919552,0.017854005,7.044074,607.925,0.0,843.8875222206116
1.0,2282.38536655,3,0.858183890581131,0.009195177,0.015363901,3536,921600,0.015363901,7.0461764,622.775,0.0,845.763032913208
1.0,2116.43708925,4,0.9663232490420341,0.008745566,0.0208787,3540,923648,0.0208787,7.0434923,577.4,0.0,847.8108696937561
1.0,2118.4161613,4,0.8813555091619492,0.009512024,0.017984685,3544,925696,0.017984685,7.0363503,578.9,0.0,849.7113044261932
1.0,2147.3872303,2,0.9607380628585815,0.011047018,0.01790427,3546,927744,0.01790427,7.0336018,584.825,0.0,851.5047116279602
1.0,2219.9401276500002,3,0.8477967083454132,0.008115282,0.020427749,3549,929792,0.020427749,7.03201,599.5,0.0,853.2925326824188
1.0,2208.514041725,3,0.9429939314723015,0.00952042,0.02602052,3552,931840,0.02602052,7.028476,594.475,0.0,855.248208284378
1.0,2223.778137275,3,0.8176445364952087,0.0101481,0.017857745,3555,933888,0.017857745,7.0229225,600.225,0.0,857.1560502052307
1.0,2240.7242584749997,2,0.7718583196401596,0.010422292,0.017547231,3557,935936,0.017547231,7.0175695,605.85,0.0,859.3267493247986
1.0,2375.306519175,3,0.3403175473213196,0.012804884,0.012660491,3560,937984,0.012660491,7.010384,643.4,0.0,861.179518699646
1.0,2356.4658133000003,2,0.7644521743059158,0.011962408,0.0219362,3562,940032,0.0219362,7.001254,640.1,0.0,863.0065741539001
1.0,2458.3268672,4,0.7757867872714996,0.012413522,0.016933795,3566,942080,0.016933795,6.9965553,674.2,0.0,864.954624414444
1.0,2541.29304885,2,0.5353865027427673,0.0073127593,0.022123968,3568,944128,0.022123968,6.9908185,701.1,0.0,866.7053389549255
1.0,2562.189639925,2,0.9344299510121346,0.01603682,0.032846242,3570,946176,0.032846242,6.9857526,707.975,0.0,868.4197978973389
1.0,2634.1205018,2,0.5135895311832428,0.0070840195,0.012580507,3572,948224,0.012580507,6.981784,728.85,0.0,870.1586534976959
1.0,2627.953807725,3,0.9223755076527596,0.011414191,0.029029805,3575,950272,0.029029805,6.979378,733.575,0.0,871.9179000854492
1.0,2619.66875765,3,0.9130673930048943,0.008649031,0.007947162,3578,952320,0.007947162,6.9785438,739.025,0.0,873.6663782596588
1.0,2708.3480574249998,2,0.5611735582351685,0.00990242,0.021335177,3580,954368,0.021335177,6.977085,767.725,0.0,875.3979525566101
1.0,2784.707690925,2,0.812643513083458,0.011146072,0.014855376,3582,956416,0.014855376,6.979161,789.55,0.0,877.1178088188171
1.0,2883.8993693750003,3,0.9558098465204239,0.009797713,0.019409541,3585,958464,0.019409541,6.9776607,814.35,0.0,878.8548607826233
1.0,2832.2192878250003,2,0.9580781497061253,0.013877621,0.025688022,3587,960512,0.025688022,6.973539,802.325,0.0,880.5780398845673
1.0,2814.5426079500003,4,0.8777073472738266,0.014297921,0.01605336,3591,962560,0.01605336,6.968905,803.675,0.0,882.2922275066376
1.0,2769.477559725,3,0.9176793843507767,0.011432308,0.023221713,3594,964608,0.023221713,6.9664574,793.075,0.0,884.0309221744537
1.0,2855.9419849,2,0.7412934601306915,0.013297025,0.022202123,3596,966656,0.022202123,6.9650884,813.875,0.0,885.8985590934753
1.0,2867.771760875,2,0.44710057973861694,0.011005161,0.020194001,3598,968704,0.020194001,6.966065,813.875,0.0,887.7071793079376
1.0,2792.39762165,3,0.9594009071588516,0.018354166,0.046888925,3601,970752,0.046888925,6.967991,792.925,0.0,889.4449195861816
1.0,2866.2903214,2,0.6620090901851654,0.014683157,0.013312399,3603,972800,0.013312399,6.967069,811.2,0.0,891.1840989589691
1.0,2929.123675125,2,0.9193399026989937,0.010448143,0.024932291,3605,974848,0.024932291,6.9646277,820.25,0.0,892.9006586074829
1.0,2924.7243839249995,3,0.7203030288219452,0.0142406905,0.02380858,3608,976896,0.02380858,6.9607005,815.05,0.0,894.6382093429565
1.0,2888.29852955,3,0.8632917255163193,0.016744474,0.021003779,3611,978944,0.021003779,6.9566736,804.8,0.0,896.4068491458893
1.0,2766.0831203499997,3,0.9623871147632599,0.008043051,0.01715719,3614,980992,0.01715719,6.9532185,779.125,0.0,898.2684178352356
1.0,2739.72081205,4,0.7576333284378052,0.009378143,0.01591957,3618,983040,0.01591957,6.9488516,767.35,0.0,900.0168926715851
1.0,2700.722790075,2,0.796394869685173,0.007940767,0.010742764,3620,985088,0.010742764,6.949095,752.45,0.0,901.7466039657593
1.0,2699.98515445,3,0.6970528364181519,0.009157678,0.011813071,3623,987136,0.011813071,6.9537005,750.475,0.0,903.4941883087158
1.0,2659.9952791,3,0.9197103455662727,0.009996912,0.023256313,3626,989184,0.023256313,6.9499583,741.55,0.0,905.210786819458
1.0,2687.7450696,2,0.9580749273300171,0.013278188,0.02242874,3628,991232,0.02242874,6.9496803,744.6,0.0,906.9410872459412
1.0,2745.5861999500003,2,0.9520827643573284,0.014328692,0.03511134,3630,993280,0.03511134,6.9503245,757.85,0.0,908.8902444839478
1.0,2802.703038275,4,0.8012492954730988,0.0117986,0.02602509,3634,995328,0.02602509,6.9483294,768.35,0.0,910.7804892063141
1.0,2713.512736025,3,0.9673565365374088,0.010417391,0.024585968,3637,997376,0.024585968,6.9478765,744.95,0.0,912.7180616855621
1.0,2672.4517476,3,0.8830124735832214,0.020328721,0.032513298,3640,999424,0.032513298,6.943972,736.85,0.0,914.7203657627106
1.0,2540.2085732749997,3,0.962603036314249,0.011627375,0.021907177,3643,1001472,0.021907177,6.938102,703.0,0.0,916.5624914169312
1.0,2436.6403910500003,4,0.9521279260516167,0.015671652,0.028307026,3647,1003520,0.028307026,6.9340734,676.375,0.0,918.2769384384155
1.0,2439.814677325,2,0.9561670683324337,0.008653749,0.0145322485,3649,1005568,0.0145322485,6.9290853,677.225,0.0,919.9735128879547
1.0,2461.981153675,5,0.9546913579106331,0.013301972,0.022547394,3654,1007616,0.022547394,6.9241004,679.8,0.0,921.6955635547638
1.0,2419.24903635,3,0.9722505155950785,0.012681086,0.02105258,3657,1009664,0.02105258,6.919924,670.075,0.0,923.4057230949402
1.0,2455.29972595,3,0.8705571591854095,0.010706153,0.02318204,3660,1011712,0.02318204,6.918082,678.475,0.0,925.1302258968353
1.0,2402.680589075,2,0.7967046499252319,0.012952922,0.027773103,3662,1013760,0.027773103,6.916957,666.25,0.0,926.8475248813629
1.0,2512.219000975,3,0.8463977724313736,0.012077113,0.015527071,3665,1015808,0.015527071,6.9182415,693.025,0.0,928.5438904762268
1.0,2471.3855774249996,2,0.7840420305728912,0.007134443,0.019852214,3667,1017856,0.019852214,6.9249597,685.225,0.0,930.2485294342041
1.0,2468.65892465,2,0.8263780623674393,0.0074954326,0.013276284,3669,1019904,0.013276284,6.931303,687.425,0.0,931.9590935707092
1.0,2488.0895967750002,3,0.6742916107177734,0.0055404743,0.009998666,3672,1021952,0.009998666,6.937589,693.525,0.0,933.6732115745544
1.0,2524.6958535999997,2,0.5230408906936646,0.010031954,0.018751163,3674,1024000,0.018751163,6.938267,704.825,0.0,935.3712501525879
1.0,2562.94584225,2,0.7583662420511246,0.010981977,0.03017712,3676,1026048,0.03017712,6.932983,714.7,0.0,937.1065421104431
1.0,2646.1026981,2,0.48964160680770874,0.01363821,0.021660306,3678,1028096,0.021660306,6.9314294,737.35,0.0,938.8361678123474
1.0,2679.8472948,4,0.8792667835950851,0.011149857,0.014738669,3682,1030144,0.014738669,6.934727,744.775,0.0,940.5560383796692
1.0,2649.5772624499996,3,0.8539851009845734,0.008332189,0.014807752,3685,1032192,0.014807752,6.9327416,738.9,0.0,942.2732305526733
1.0,2680.361776475,3,0.8401537239551544,0.017789157,0.019865815,3688,1034240,0.019865815,6.932983,747.45,0.0,944.230217218399
1.0,2671.9157488,3,0.8466775715351105,0.013245683,0.024819855,3691,1036288,0.024819855,6.933097,744.175,0.0,946.1230044364929
1.0,2740.26993315,2,0.8246113359928131,0.009182568,0.013236471,3693,1038336,0.013236471,6.935336,764.1,0.0,947.8533570766449
1.0,2821.4375455500003,2,0.5128006339073181,0.0055858754,0.010408327,3695,1040384,0.010408327,6.9342113,785.425,0.0,949.6265449523926
1.0,2945.000785175,3,0.680277407169342,0.007805677,0.009760539,3698,1042432,0.009760539,6.9346595,814.075,0.0,951.389833688736
1.0,2902.7865016000005,3,0.9306352734565735,0.010469766,0.022731412,3701,1044480,0.022731412,6.934841,808.125,0.0,953.1621797084808
1.0,2848.1029315250003,2,0.8303199261426926,0.009890203,0.022674602,3703,1046528,0.022674602,6.930025,794.125,0.0,954.9319438934326
1.0,2857.38532785,3,0.8298029452562332,0.00820782,0.011608677,3706,1048576,0.011608677,6.924221,796.775,0.0,956.6835541725159
1.0,2828.75434975,2,0.9345198944211006,0.013542987,0.038253218,3708,1050624,0.038253218,6.916872,789.625,0.0,958.4382107257843
1.0,2844.0665718249998,3,0.8140079230070114,0.011815238,0.021259053,3711,1052672,0.021259053,6.910638,795.925,0.0,960.2463140487671
1.0,2790.035359425,2,0.7844703793525696,0.01199953,0.017279971,3713,1054720,0.017279971,6.9099126,785.3,0.0,962.0976123809814
1.0,2815.746143925,2,0.3732864260673523,0.009432086,0.013672543,3715,1056768,0.013672543,6.9149146,792.725,0.0,964.0265581607819
1.0,2765.2026485,3,0.7368428707122803,0.007518805,0.010927325,3718,1058816,0.010927325,6.9200416,779.475,0.0,966.3632140159607
1.0,2782.5706172500004,3,0.8848377093672752,0.009206161,0.012346341,3721,1060864,0.012346341,6.913303,786.45,0.0,968.6068584918976
1.0,2797.079883525,3,0.8880114555358887,0.010326901,0.015985172,3724,1062912,0.015985172,6.905647,796.75,0.0,970.4943401813507
1.0,2720.384293725,2,0.9449009820818901,0.010329325,0.021628115,3726,1064960,0.021628115,6.907069,779.025,0.0,972.6397197246552
1.0,2830.2531891749995,2,0.39476174116134644,0.0067427573,0.008422892,3728,1067008,0.008422892,6.912232,806.35,0.0,974.7435345649719
1.0,2852.193138025,3,0.851122260093689,0.010346485,0.0130855115,3731,1069056,0.0130855115,6.9121165,813.925,0.0,976.6468741893768
1.0,2903.8498515,2,0.29145050048828125,0.00484965,0.014094649,3733,1071104,0.014094649,6.91476,824.35,0.0,978.5041854381561
1.0,2907.624889525,2,0.6957582831382751,0.004644337,0.011478852,3735,1073152,0.011478852,6.9232507,824.35,0.0,980.3310115337372
1.0,2907.067225925,2,0.6337766647338867,0.011434242,0.012590255,3737,1075200,0.012590255,6.929566,829.275,0.0,982.2118999958038
1.0,2968.8948751750004,3,0.6715044975280762,0.008725299,0.01462787,3740,1077248,0.01462787,6.928622,845.15,0.0,984.1919043064117
1.0,2952.800141775,3,0.9597742110490799,0.0089193825,0.026416399,3743,1079296,0.026416399,6.9200706,837.3,0.0,986.1005349159241
1.0,2834.411653625,4,0.9531587660312653,0.014047023,0.020447364,3747,1081344,0.020447364,6.9119883,806.65,0.0,987.9678509235382
1.0,2832.154546025,2,0.7950450927019119,0.013799608,0.01669586,3749,1083392,0.01669586,6.909939,803.975,0.0,990.2421400547028
1.0,2767.8497575250003,3,0.8524942994117737,0.006414775,0.013671635,3752,1085440,0.013671635,6.910061,783.0,0.0,992.1677672863007
1.0,2694.2498332000005,4,0.8831362128257751,0.011285264,0.021705471,3756,1087488,0.021705471,6.9119864,761.6,0.0,993.9868371486664
1.0,2746.84037825,2,0.5464784502983093,0.008734358,0.017199084,3758,1089536,0.017199084,6.9107933,774.85,0.0,995.8404352664948
1.0,2788.19901935,2,0.7879441678524017,0.010686761,0.011259332,3760,1091584,0.011259332,6.908942,781.125,0.0,997.6373488903046
1.0,2806.7892898,2,0.7584482580423355,0.010715537,0.010904143,3762,1093632,0.010904143,6.9114995,786.525,0.0,999.431699514389
1.0,2893.9533980749998,3,0.7835448533296585,0.008252842,0.013671239,3765,1095680,0.013671239,6.915527,804.6,0.0,1001.266060590744
1.0,2914.26866205,2,0.4342791438102722,0.009071087,0.013985722,3767,1097728,0.013985722,6.919216,811.325,0.0,1003.070702791214
1.0,2855.54838885,2,0.7609691172838211,0.01046375,0.013247452,3769,1099776,0.013247452,6.9200788,794.325,0.0,1004.8639922142029
1.0,2887.16142775,3,0.8659866452217102,0.010753466,0.008532891,3772,1101824,0.008532891,6.923455,803.725,0.0,1006.7272810935974
1.0,2883.150502575,2,0.7700682282447815,0.009875458,0.013555827,3774,1103872,0.013555827,6.9244103,802.6,0.0,1009.2523477077484
1.0,2882.849827875,2,0.41758203506469727,0.0077984,0.013112467,3776,1105920,0.013112467,6.923098,802.6,0.0,1011.3817875385284
1.0,2797.4312701000003,3,0.8811780139803886,0.008326782,0.021494232,3779,1107968,0.021494232,6.923434,776.275,0.0,1013.1713390350342
1.0,2780.0622421499997,3,0.8570958524942398,0.009759206,0.02018707,3782,1110016,0.02018707,6.92435,773.575,0.0,1014.9535851478577
1.0,2799.6976559000004,2,0.9484549984335899,0.0100900745,0.023582803,3784,1112064,0.023582803,6.9198327,780.1,0.0,1017.0993540287018
1.0,2860.8839242999998,4,0.9012495130300522,0.011470435,0.011456403,3788,1114112,0.011456403,6.915536,795.8,0.0,1019.236528635025
1.0,2858.85963265,2,0.7368346154689789,0.009452713,0.017788839,3790,1116160,0.017788839,6.913547,795.8,0.0,1021.4701662063599
1.0,2878.54863355,3,0.8836558684706688,0.00797691,0.011305179,3793,1118208,0.011305179,6.909763,800.825,0.0,1023.3896396160126
1.0,2892.5744605,3,0.9614001587033272,0.015287053,0.024011722,3796,1120256,0.024011722,6.902379,806.325,0.0,1025.3819844722748
1.0,2890.93600985,2,0.4918227791786194,0.015811574,0.018624697,3798,1122304,0.018624697,6.8975854,806.325,0.0,1027.5187630653381
1.0,2902.39769265,2,0.4687463641166687,0.010149077,0.016979717,3800,1124352,0.016979717,6.89392,809.9,0.0,1029.4912993907928
1.0,2886.6166434750003,3,0.8215721696615219,0.011714276,0.02106232,3803,1126400,0.02106232,6.891726,803.25,0.0,1031.3971495628357
1.0,2934.3338704000003,2,0.47706061601638794,0.011096384,0.015549527,3805,1128448,0.015549527,6.893912,814.925,0.0,1033.2968859672546
1.0,2942.024952975,2,0.5073499977588654,0.013165107,0.014741766,3807,1130496,0.014741766,6.895481,814.925,0.0,1035.1676833629608
1.0,2943.391709825,3,0.7298368215560913,0.013076805,0.020280149,3810,1132544,0.020280149,6.8979516,814.875,0.0,1037.0364181995392
1.0,2962.4602554,2,0.8649243265390396,0.010738483,0.01629939,3812,1134592,0.01629939,6.898526,817.55,0.0,1038.9540400505066
1.0,2901.0656041,2,0.8046687543392181,0.011094671,0.017452389,3814,1136640,0.017452389,6.896578,801.5,0.0,1040.752048254013
1.0,2937.334310775,3,0.7590747177600861,0.0077175456,0.015386355,3817,1138688,0.015386355,6.9002953,804.95,0.0,1042.5530922412872
1.0,2903.92995205,3,0.962517574429512,0.0115781445,0.019207269,3820,1140736,0.019207269,6.9066496,796.375,0.0,1044.3543272018433
1.0,2946.1476882999996,2,0.620427817106247,0.010292146,0.023613371,3822,1142784,0.023613371,6.9075937,808.1,0.0,1046.7763562202454
1.0,2963.5847413,3,0.8669251948595047,0.010817974,0.01606308,3825,1144832,0.01606308,6.9044538,811.775,0.0,1048.5804073810577
1.0,3018.7640085,2,0.9405432194471359,0.013802597,0.039466724,3827,1146880,0.039466724,6.900504,823.975,0.0,1050.3761451244354
1.0,3067.289971725,2,0.9201457723975182,0.010283664,0.018254552,3829,1148928,0.018254552,6.8972454,837.3,0.0,1052.1538801193237
1.0,3120.9469244500006,2,0.5883077681064606,0.016284097,0.020695599,3831,1150976,0.020695599,6.8942895,849.15,0.0,1053.9357311725616
1.0,3165.6667455750003,2,0.932060532271862,0.009826041,0.026968779,3833,1153024,0.026968779,6.894036,862.0,0.0,1055.720460176468
1.0,3208.36280805,2,0.48244810104370117,0.011835339,0.014431583,3835,1155072,0.014431583,6.8935633,870.275,0.0,1057.4963884353638
1.0,3255.8392068499998,3,0.7840708047151566,0.010388883,0.015313596,3838,1157120,0.015313596,6.893928,879.9,0.0,1059.3153347969055
1.0,3260.0435356249995,2,0.4131603240966797,0.012860888,0.017652703,3840,1159168,0.017652703,6.895013,879.9,0.0,1061.1140282154083
1.0,3209.569768975,3,0.8514470309019089,0.009051032,0.014542636,3843,1161216,0.014542636,6.8983507,865.575,0.0,1062.899264574051
1.0,3215.49526175,2,0.5141285359859467,0.009611313,0.013679197,3845,1163264,0.013679197,6.90136,865.575,0.0,1064.6873908042908
1.0,3214.5567515249995,2,0.48221904039382935,0.009941345,0.010836964,3847,1165312,0.010836964,6.9036593,865.575,0.0,1066.4863302707672
1.0,3277.9242812750003,2,0.5828936398029327,0.009460859,0.019744549,3849,1167360,0.019744549,6.9031973,882.625,0.0,1068.2814304828644
1.0,3225.5899852249995,3,0.7015909850597382,0.015955139,0.019235354,3852,1169408,0.019235354,6.9063716,870.475,0.0,1070.2701807022095
1.0,3199.737982325,3,0.8616936504840851,0.012535112,0.015796572,3855,1171456,0.015796572,6.908787,865.25,0.0,1072.2351520061493
1.0,3207.93064995,2,0.9689068216830492,0.0069248583,0.01972662,3857,1173504,0.01972662,6.9093366,868.85,0.0,1074.2960364818573
1.0,3289.2454236499993,2,0.8094012290239334,0.010138065,0.015946407,3859,1175552,0.015946407,6.9090505,888.15,0.0,1076.1188762187958
1.0,3302.781583175,2,0.7647976875305176,0.011253107,0.014045168,3861,1177600,0.014045168,6.9029613,891.625,0.0,1078.141973733902
1.0,3323.211851475,3,0.7515721917152405,0.008874336,0.019301001,3864,1179648,0.019301001,6.8924537,892.8,0.0,1080.2221875190735
1.0,3338.425195025001,2,0.42243409156799316,0.015034136,0.017657991,3866,1181696,0.017657991,6.885043,897.575,0.0,1082.4215939044952
1.0,3336.5504797250005,2,0.8012659251689911,0.016373754,0.019707082,3868,1183744,0.019707082,6.8855066,894.4,0.0,1084.6990463733673
1.0,3171.99783785,4,0.9632699228823185,0.016044952,0.02300633,3872,1185792,0.02300633,6.8855867,853.9,0.0,1086.9095673561096
1.0,3105.843132275,3,0.7944250106811523,0.01202269,0.019710243,3875,1187840,0.019710243,6.8879385,837.575,0.0,1088.6882388591766
1.0,3039.8219215,3,0.8621821403503418,0.011417851,0.01761958,3878,1189888,0.01761958,6.8938937,819.475,0.0,1090.4112348556519
1.0,2972.218172175,2,0.9529802091419697,0.015928622,0.027057463,3880,1191936,0.027057463,6.900877,805.9,0.0,1092.1258070468903
1.0,3057.036697925,2,0.3341485857963562,0.014743699,0.017509352,3882,1193984,0.017509352,6.908542,830.7,0.0,1093.8230724334717
1.0,3052.6604550750003,2,0.4464806318283081,0.0108047845,0.021252977,3884,1196032,0.021252977,6.9079943,830.7,0.0,1095.5290594100952
1.0,2965.3380755999997,4,0.8078395277261734,0.0056845634,0.021357749,3888,1198080,0.021357749,6.8991985,804.525,0.0,1097.220426082611
1.0,2921.858600175,3,0.9658377021551132,0.019265786,0.024990294,3891,1200128,0.024990294,6.8965793,789.675,0.0,1098.943072795868
1.0,2947.60562335,2,0.8281211256980896,0.0120663885,0.018321108,3893,1202176,0.018321108,6.898404,794.525,0.0,1100.6948237419128
1.0,2999.8895728999996,2,0.857043519616127,0.012403827,0.03670552,3895,1204224,0.03670552,6.899815,807.925,0.0,1102.4167785644531
1.0,2953.539173875,3,0.8672909587621689,0.012155201,0.01860273,3898,1206272,0.01860273,6.90087,794.4,0.0,1104.121750831604
1.0,2928.769028575,2,0.781232163310051,0.011199143,0.019869942,3900,1208320,0.019869942,6.9019756,790.025,0.0,1105.8143961429596
1.0,2957.771352625,2,0.5272589027881622,0.006432759,0.009344446,3902,1210368,0.009344446,6.9089375,799.05,0.0,1107.5078566074371
1.0,2988.5461397999998,2,0.3015207052230835,0.007394299,0.009077112,3904,1212416,0.009077112,6.918206,806.7,0.0,1109.2245662212372
1.0,2977.218657175,2,0.808672234416008,0.011026964,0.01921093,3906,1214464,0.01921093,6.917847,804.025,0.0,1110.942846775055
1.0,2948.365435875,4,0.865401491522789,0.0075454824,0.01117895,3910,1216512,0.01117895,6.9135394,797.725,0.0,1112.6444265842438
1.0,3023.137144475,2,0.7743616998195648,0.006593819,0.0124130035,3912,1218560,0.0124130035,6.911124,817.325,0.0,1114.3504419326782
1.0,3035.74768235,2,0.5693890452384949,0.008658204,0.014415152,3914,1220608,0.014415152,6.907473,817.325,0.0,1116.052250623703
1.0,3128.153161825,2,0.9620535932481289,0.009754877,0.01882991,3916,1222656,0.01882991,6.9032254,839.45,0.0,1117.7583236694336
1.0,3109.0544256499998,3,0.7118135690689087,0.008820506,0.01836221,3919,1224704,0.01836221,6.9038353,835.575,0.0,1119.4495470523834
1.0,3162.001789925,2,0.44831424951553345,0.009701908,0.016921418,3921,1226752,0.016921418,6.9027987,849.15,0.0,1121.1490659713745
1.0,3081.965574875,3,0.8466089069843292,0.011571978,0.019443754,3924,1228800,0.019443754,6.906493,825.9,0.0,1122.882089138031
1.0,3074.225002375,2,0.43750035762786865,0.0055866046,0.008359948,3926,1230848,0.008359948,6.9170256,825.9,0.0,1124.5737299919128
1.0,3176.823487075,2,0.40209245681762695,0.010800168,0.01369701,3928,1232896,0.01369701,6.924223,852.075,0.0,1126.2792580127716
1.0,3257.4273009500002,3,0.6510010063648224,0.0074412446,0.014655748,3931,1234944,0.014655748,6.9238014,875.175,0.0,1127.9986157417297
